"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"spam";0;0;143
"spammi";0;0;8
"span";1;76;0
"spangler";0;26;0
"spanish";32;58;156
"spare";34;57;0
"spark";49;125;0
"sparki";5;8;0
"sparklewren";20;0;0
"spars";25;0;0
"spartan";0;4;0
"spartensburg";0;0;52
"spasm";0;23;0
"spatenfranziskanerbr�u";34;0;0
"spatula";110;0;0
"spawn";42;1;0
"spay";0;25;0
"spayneut";25;0;0
"spca";0;25;0
"spdp";37;0;0
"speak";389;198;550
"speaker";123;114;62
"spec";7;0;0
"speci";53;99;24
"special";438;413;272
"specialcircumst";0;3;0
"specialesqu";2;0;0
"specialis";31;0;0
"specialist";38;13;0
"specialne";0;0;7
"specialti";13;39;2
"specif";119;194;44
"specifi";0;4;0
"specimen";0;54;0
"spectacl";0;0;53
"spectacular";0;1;66
"spectat";43;57;0
"specter";8;0;0
"spectrum";20;24;58
"specul";89;80;0
"speculate”";0;1;0
"sped";0;7;0
"speech";95;81;118
"speechless";0;0;57
"speed";134;100;89
"speedi";0;0;4
"speedlimit";0;4;0
"speedomet";0;0;28
"spell";28;31;121
"spellbind";17;0;0
"spellcheck";0;0;36
"speller";0;0;31
"spencer";0;7;57
"spend";433;492;280
"spent";277;321;369
"spentup";7;0;0
"spf";0;0;11
"sphere";6;0;0
"spheric";24;0;0
"spi";73;0;12
"spica";25;0;0
"spice";81;5;10
"spiceyi";30;0;0
"spici";11;0;0
"spider";34;0;279
"spiderman";0;14;0
"spiderweb";2;0;0
"spielberg";0;77;0
"spiffedup";0;5;0
"spike";0;136;73
"spil";0;0;57
"spill";91;2;95
"spilt";4;0;0
"spin";12;54;87
"spinach";65;0;5
"spine";3;20;0
"spiral";7;20;0
"spiralbound";8;0;0
"spire";4;0;0
"spirit";459;112;0
"spirit”";20;0;0
"spiritu";154;33;0
"spiritualphys";23;0;0
"spiritwelcom";13;0;0
"spit";19;3;23
"spite";42;0;0
"spitz";0;23;0
"spitzer";0;80;0
"spivak";0;0;29
"spl";0;47;0
"splake";0;0;19
"splash";18;47;0
"splatter";7;0;0
"splendid";0;2;6
"splendidcom";0;2;0
"splendor";0;0;7
"splinter";6;0;0
"split";68;169;2
"splitscreen";0;8;0
"spm";37;0;0
"spock";39;0;0
"spoil";98;13;58
"spoiler";136;0;0
"spokan";0;3;0
"spoke";140;91;47
"spokeleek";0;0;1
"spoken";75;23;59
"spokesman";25;443;0
"spokeswoman";0;62;0
"spong";36;0;0
"spongebob";0;14;73
"sponsor";26;205;96
"spontan";0;2;0
"spontani";0;0;3
"spoon";7;0;63
"sporad";16;0;0
"spore";0;0;6
"sport";60;427;239
"sportingkc";0;0;42
"sportsmanship";0;7;0
"sportswrit";0;25;0
"spot";474;419;236
"spotifi";0;0;54
"spotless";79;0;0
"spotlight";13;74;0
"spotti";16;0;0
"spous";31;1;9
"spousehousem";0;0;4
"spout";19;0;0
"sprain";0;32;0
"spray";0;52;5
"spread";233;44;209
"spreadsheet";0;0;8
"spree";26;26;0
"sprig";0;9;0
"spring";299;493;176
"springbreak";0;0;40
"springer";0;32;0
"springfield";0;52;0
"springlet";0;3;0
"springsteen";31;99;0
"springsteen’";31;0;0
"springsumm";2;0;0
"sprinkl";27;41;3
"sprint";0;0;3
"spritz";33;0;0
"sprole";0;62;0
"sprout";15;0;0
"spruce";33;22;0
"sps";1;0;0
"spun";0;48;0
"spur";0;48;86
"spurrd";23;0;0
"spurs’";0;0;58
"spurt";0;83;0
"spv";23;0;0
"spx";172;0;0
"squab";0;28;0
"squabbl";0;16;0
"squad";0;43;0
"squalor";14;19;0
"squamish";1;0;0
"squar";89;134;63
"squarefoot";0;88;0
"squash";79;19;0
"squeaki";164;0;0
"squeal";15;0;0
"squeez";10;6;0
"squir";47;0;0
"squirmingi";31;0;0
"squirrel";0;0;36
"squish";23;0;32
"squishi";0;3;0
"sri";42;39;0
"sriracha";0;4;0
"srsli";0;0;55
"sschat";0;0;29
"sshs";0;0;29
"ssp";1;0;0
"stab";75;6;8
"stabbi";0;0;11
"stabil";2;62;4
"stabl";59;190;0
"stacey";80;16;0
"stach";0;0;1
"stack";89;57;1
"stackabl";8;0;0
"stadium";1;143;75
"stadium”";0;0;3
"staf";0;32;0
"staff";180;331;192
"staffan";0;17;0
"stafford";0;20;13
"stage";134;158;107
"stage”";9;0;0
"stageit’";9;0;0
"stageitcom";18;0;0
"stagerais";0;0;1
"stagger";9;34;0
"stagnant";2;0;0
"stahl";0;26;0
"stain";57;5;0
"stair";74;0;43
"staircasesimpl";4;0;0
"stake";46;36;0
"stalactit";0;1;0
"stalagmit";0;1;0
"stale";39;0;5
"stalf";0;25;0
"stalin’";31;0;0
"stalker";10;0;0
"stall";8;103;0
"stamp";134;25;44
"stampalot";2;0;0
"stampedndiva";0;0;3
"stampsal";1;0;0
"stan";47;19;0
"stanc";19;39;11
"stand";509;493;180
"standard";367;373;71
"standardyou";0;0;1
"standbi";0;0;3
"standi";0;0;3
"standin";11;0;0
"standingroomon";0;4;0
"standoff";0;44;50
"standout";29;29;0
"standrew";0;0;2
"standstil";0;10;0
"stanek";0;9;0
"stanford";31;135;4
"stanley";21;17;62
"stanton";33;30;0
"stanza";17;0;0
"stapl";57;26;0
"star";162;580;496
"starbuck";73;8;12
"starbuckstheo";0;0;41
"starch";23;0;0
"stare";167;28;44
"staress";0;0;1
"stark";0;32;0
"starkvill";0;0;10
"starledg";0;43;0
"starri";4;0;0
"starship";0;0;1
"starskil";0;1;0
"starstruck";1;0;0
"start";1634;1510;1810
"starter";0;165;6
"startl";98;1;0
"startrek";0;0;1
"startup";0;36;0
"starv";54;0;7
"stash";91;21;0
"stasi";4;0;0
"stat";1;0;39
"state";782;3556;157
"statebyst";0;43;0
"statecraft";0;19;0
"statehous";0;10;0
"statement";113;464;9
"staten";28;0;0
"stateown";0;18;0
"states’";15;0;0
"statewid";0;81;0
"statham";0;2;0
"static";8;0;0
"station";167;90;63
"statist";86;20;90
"statu";17;0;19
"statuett";0;23;0
"status";48;62;0
"statut";0;38;0
"statutori";0;36;0
"statwis";1;0;0
"staunton";0;49;0
"stausbol";0;23;0
"stave";0;1;0
"stay";664;380;749
"stazon";33;0;0
"stc";0;4;0
"steadi";68;46;0
"steadili";59;10;0
"steak";36;9;10
"steakhous";8;0;0
"steal";0;162;199
"steal�";8;0;0
"stealth";0;28;0
"steam";81;34;61
"steamcook";5;0;0
"steamer";0;1;0
"steami";0;17;0
"steamship";0;3;0
"stearn";0;15;0
"steel";29;3;64
"steelcas";0;37;0
"steeler";0;0;81
"steelern";0;0;44
"steen";0;5;0
"steep";46;0;0
"steepl";0;0;31
"steer";0;19;23
"stefan";0;29;0
"steff";0;16;0
"stegman";0;0;59
"stein";1;0;0
"steinbeck";14;0;0
"steinberg";0;2;0
"steinway";0;36;0
"stella";0;21;0
"stellan";2;0;0
"stellar";32;19;0
"stem";55;117;1
"stemwar";0;0;77
"step";309;401;499
"stepgrandchildren";0;28;0
"stepgrandpa";15;0;0
"stephani";27;7;2
"stephen";127;91;1
"stephon";0;23;0
"stepmoth";3;75;2
"stepmotherssist";3;0;0
"stepp";0;18;0
"steppenwolf";4;0;0
"steps’";5;0;0
"stepson";0;6;0
"stereotyp";37;12;44
"steril";10;21;0
"sterilis";4;0;0
"sterl";17;0;0
"sterlingwebb";0;10;0
"sterman";0;2;0
"stern";42;77;0
"steroid";0;31;0
"steroids”";0;2;0
"stetson";10;0;0
"steubenvill";0;2;0
"steve";50;279;276
"steven";1;72;12
"stevenson";0;0;10
"stevi";9;0;0
"stevik”";24;0;0
"stew";0;0;44
"steward";31;54;0
"stewart";88;33;53
"stfu";0;0;13
"stick";318;105;147
"sticker";3;10;43
"sticki";60;0;0
"stickin";5;0;0
"stiff";0;1;4
"stifl";6;0;0
"stigma";39;0;1
"still";1681;1386;1700
"still”";3;0;0
"stillact";0;26;0
"stillform";0;30;0
"stillloveyouthough";0;0;2
"stillunsolv";0;1;0
"stimuli";8;0;0
"stimulus";0;10;0
"sting";34;32;0
"stinger";5;0;0
"stingi";0;19;0
"stingray";0;150;0
"stink";72;44;54
"stink’";32;0;0
"stinki";6;0;6
"stinkin";0;0;1
"stint";0;87;0
"stipul";0;11;0
"stir";144;205;6
"stitch";58;0;0
"stloui";0;0;63
"sto";1;0;0
"stock";95;112;0
"stocker";0;2;0
"stockingsand";0;0;42
"stockintrad";0;5;0
"stockpil";3;0;0
"stockswap";0;37;0
"stoic";29;0;0
"stoicheff";0;1;0
"stoicism";1;0;0
"stoke";113;7;129
"stole";2;35;74
"stolen";36;109;55
"stolz";0;1;0
"stomach";2;0;70
"stomp";0;0;20
"stone";126;11;159
"stoner";0;0;57
"stonewar";0;0;61
"stood";73;104;1
"stoop";0;38;0
"stop";745;488;1039
"stopper";0;9;0
"stoppid";0;0;12
"stopwatch";0;1;0
"storag";105;74;0
"store";376;485;398
"storecal";0;0;48
"storefront";0;35;0
"stores”";2;0;0
"storewid";0;3;0
"stori";1384;587;644
"storm";109;82;40
"stormi";0;1;0
"story”";0;0;44
"storybook";4;0;0
"storylin";33;0;0
"storytel";9;0;35
"stotra";3;0;0
"stoudemir";0;105;0
"stove";13;6;0
"stovepip";10;21;0
"straggler";0;7;0
"straight";186;288;14
"straightaway";0;25;0
"straighten";9;0;1
"straightforward";7;0;0
"straightlin";0;31;0
"strain";83;107;9
"strait";43;0;0
"strakhov";51;0;0
"strand";5;0;1
"strang";243;0;64
"stranger";39;0;83
"strangl";14;0;0
"strangler";0;11;0
"strap";92;0;0
"strasbourg";33;0;0
"strata";8;0;0
"strateg";1;22;0
"strategi";165;93;78
"stratton";22;0;0
"strausskahn";0;0;27
"straw";0;36;60
"strawbal";0;21;0
"strawberri";5;0;74
"strawgrasp";0;46;0
"streak";0;144;168
"streaker";6;0;0
"streakiest";0;41;0
"stream";37;127;0
"streamer";0;0;36
"streamlin";0;39;71
"streat";0;0;1
"streep";0;14;0
"street";283;592;163
"streetsboro";0;13;0
"strength";110;61;49
"strength”";18;0;0
"strengthen";60;117;4
"stress";196;53;89
"stretch";174;110;135
"strickland";0;98;0
"strict";38;13;0
"stride";31;37;57
"stridenc";0;42;0
"strike";60;154;22
"strikeout";0;47;0
"string";16;69;60
"stringent";0;39;0
"stringer";0;38;0
"strip";79;89;0
"stripe";17;12;0
"stripper";0;0;3
"stripperlesbiansth";0;0;1
"stripteas";11;0;0
"strive";5;13;6
"strlikedat";0;0;53
"stroger";0;1;0
"stroke";19;52;0
"stroll";7;48;1
"stroller";6;0;0
"strong";495;380;220
"stronger";15;36;79
"strongest";0;5;0
"stronghart";21;0;0
"strongholds”";12;0;0
"strongsvill";0;42;0
"struck";124;119;0
"structur";143;119;85
"structure”";22;0;0
"struggl";139;418;169
"strung";0;43;0
"strut";13;0;0
"stryker";0;23;0
"strykerz";0;0;2
"sts";0;40;0
"stu";41;0;0
"stub";0;0;3
"stubb";0;6;0
"stubborn";0;22;0
"stucco";0;0;192
"stuck";175;65;70
"stud";0;0;15
"student";410;896;478
"studentstud";0;0;24
"studi";418;390;394
"studiesamerican";0;0;45
"studio";227;71;63
"studiohard";0;0;24
"studios’";28;0;0
"stuf";44;44;41
"stuff";334;86;806
"stumbl";135;3;0
"stumbleand";17;0;0
"stun";79;77;57
"stung";0;1;0
"stunk";11;0;0
"stupid";16;6;115
"stutter";1;0;0
"style";238;195;201
"style–just";1;0;0
"stylebistro";0;0;48
"styles—dri";0;7;0
"stylish";34;0;0
"stylist";1;0;0
"stylistturneddesign";0;32;0
"styliz";0;25;0
"suafilo";0;37;0
"suav";0;35;44
"sub";0;19;71
"subcommitte";0;24;0
"subconsci";0;0;2
"subdivis";0;2;0
"subdu";0;1;0
"subject";255;212;21
"subjug";33;6;0
"sublim";1;0;1
"submarin";29;0;0
"submerg";14;29;0
"submiss";14;16;56
"submit";99;101;18
"submitt";0;0;15
"subpar";15;0;0
"subregion";0;2;0
"subscrib";123;36;0
"subsequ";80;29;0
"subservi";14;0;0
"subsidi";15;99;0
"subsidiari";66;0;0
"subspeci";1;0;0
"substanc";71;0;0
"substant";0;38;0
"substanti";70;55;63
"substitut";29;32;0
"subsum";3;0;0
"subterranean";5;0;0
"subtl";69;25;0
"subtract";6;0;0
"suburb";31;34;0
"suburban";3;22;0
"subvers";17;0;0
"subway";2;0;57
"succeed";125;73;0
"succeededmayb";13;0;0
"success";455;424;472
"successfail";39;0;0
"successor";8;0;0
"succumb";35;0;0
"such";1240;1226;552
"suchandsuch";21;0;0
"suck";150;7;313
"sucker";0;13;0
"sud";6;0;0
"sudden";73;171;75
"sue";2;46;0
"sued";24;0;0
"suess";0;0;1
"suey";0;2;0
"suffer";213;103;28
"suffern";2;0;0
"suffici";106;39;0
"sugar";141;229;90
"sugarcan";0;28;0
"sugarcoat";0;1;0
"sugarfest";0;27;0
"sugg";0;72;0
"suggest";307;405;121
"suicid";88;62;32
"suit";194;319;125
"suitabl";70;26;0
"suitor";0;41;0
"suleman";0;35;0
"sulfacetr";42;0;0
"sulfur";84;0;0
"sullivan";0;57;24
"sum";195;22;140
"suma’";1;0;0
"sumerian";0;18;0
"summar";0;0;37
"summari";9;0;0
"summer";104;426;594
"summertim";0;16;0
"summit";46;40;0
"summitcangmailcom";0;7;0
"summitt";29;0;0
"summon";0;23;0
"sumptuous";15;0;0
"sun";130;166;304
"sunbak";0;41;20
"sunday";148;447;548
"sundaymonday";24;0;0
"sundaysther";6;0;0
"sunfir";0;0;23
"sung";7;45;0
"sunglass";84;0;0
"sungmin";6;0;0
"sunil";6;0;0
"sunken";11;0;0
"sunlight";1;20;0
"sunni";224;12;0
"sunnysid";0;2;0
"sunris";0;0;20
"sunroom";0;0;18
"sunscreen";0;2;0
"sunset";2;55;10
"sunshin";97;0;20
"sunshini";1;0;0
"suntim";0;80;0
"suomenlinna";10;0;0
"sup�rieur";0;5;0
"super";126;214;321
"superalloy";0;14;0
"superb";4;77;0
"superdup";31;0;0
"superfici";0;33;0
"superfood";0;0;56
"supergirljust";43;0;0
"superhero";13;18;0
"superintend";0;164;0
"superior";15;157;0
"superman";0;0;40
"supermarket";27;6;0
"supernatur";0;3;46
"supernostalg";10;0;0
"superpow";0;15;0
"supersecret";0;14;0
"supersensit";0;23;0
"supersh";7;0;0
"supersimpl";14;0;0
"superspe";0;0;25
"superspi";0;7;0
"superstar";23;0;16
"supervillain";0;0;24
"supervis";52;38;0
"supervisor";0;11;52
"supp";14;0;0
"supper";18;0;35
"supplement";2;15;0
"suppli";75;237;57
"supplier";49;30;0
"support";806;1094;550
"supportcustodi";0;0;61
"supported—albeit";23;0;0
"suppos";292;133;75
"suppress";4;89;0
"suprem";68;178;0
"supremaci";54;0;0
"surcharg";0;6;0
"sure";1606;522;1477
"sure�";3;0;0
"surest";15;0;0
"surf";11;82;0
"surf’";9;0;0
"surfac";55;40;0
"surfer";94;0;0
"surg";0;45;0
"surgeon";14;2;0
"surgeri";174;222;45
"surgic";0;36;0
"surmount";27;0;0
"surplus";86;0;0
"surpris";284;308;145
"surprised”";0;0;58
"surreal";14;0;40
"surrend";18;45;8
"surrog";0;40;0
"surround";174;50;77
"surveil";0;6;9
"survey";29;174;68
"surviv";93;239;114
"survivor";0;164;26
"sus";30;0;0
"susan";18;3;0
"susan’";18;0;0
"suscept";2;0;0
"sushi";171;128;0
"sushilik";22;0;0
"susp";0;0;2
"suspect";216;134;0
"suspend";31;78;3
"suspens";8;133;0
"suspici";33;30;10
"suspicion";0;17;0
"suss";28;0;0
"sussex";9;5;0
"sustain";49;144;68
"sustainabl";0;0;1
"sutherland";0;0;2
"sutter";5;18;0
"sutton";0;47;0
"suv";0;1;0
"suvari";0;27;0
"suzann";13;9;0
"swackswagg";0;0;62
"swag";0;0;235
"swagger";0;6;0
"swaggless";0;0;10
"swallow";63;36;86
"swam";57;0;0
"swamp";0;23;0
"swank";0;0;52
"swansea";0;26;0
"swap";62;36;2
"swarm";13;0;46
"swarovski";2;0;11
"swath";0;6;0
"sway";35;3;0
"swc";0;41;0
"swear";44;2;104
"sweat";76;8;195
"sweater";0;62;0
"sweati";0;0;3
"sweatshirt";0;18;6
"sweatshirts–";40;0;0
"sweatt";0;28;0
"swede";20;0;0
"sweden";20;5;0
"swedish";20;30;0
"sweeney";0;33;13
"sweep";18;94;5
"sweepclinch";0;16;0
"sweet";539;197;471
"sweetcorn";2;0;0
"sweeter";0;63;0
"sweetest";0;0;2
"sweetgreat";28;0;0
"sweetheart";9;0;0
"sweeti";0;44;0
"swell";2;0;0
"swenson";3;0;0
"swept";0;31;0
"swift";20;9;19
"swig";33;0;0
"swim";41;122;5
"swimmer";3;0;0
"swing";26;158;177
"swingin";0;0;6
"swint";0;2;0
"swipe";0;24;0
"swirl";51;0;0
"swiss";33;73;0
"switch";89;89;90
"switchusf";0;0;26
"switzerland";44;0;0
"swivel";2;44;0
"swollen";1;0;46
"swonson";0;0;9
"sword";454;26;0
"swordfight";10;0;0
"swore";42;0;0
"sworn";0;25;34
"sxsw";0;0;201
"sxswi";0;0;29
"sydney";58;28;0
"syke";0;12;0
"symbiot";1;0;0
"symbol";114;3;8
"symon";27;0;0
"sympathi";39;55;0
"symphoni";0;36;12
"symptom";65;53;0
"symptoms”";36;0;0
"synagogu";42;6;0
"syndrom";0;23;1
"synergi";0;0;39
"synthesis";49;0;0
"synthet";22;23;0
"syracus";0;38;55
"syria";78;10;2
"syrian";39;10;0
"syrup";4;37;0
"system";581;910;172
"systemat";1;16;0
"taamu";0;0;44
"taar";37;0;0
"tab";43;5;54
"tabasco";1;0;0
"tabata";0;0;2
"tabbi";7;0;0
"tabl";239;181;251
"tableau";0;2;0
"tablecloth";5;0;0
"tablespoon";30;1;0
"tablet";1;65;0
"taboo";19;0;0
"tack";0;28;0
"tackl";25;157;0
"taco";0;0;60
"tact";16;0;0
"tactic";77;4;0
"tad";26;1;46
"tafe";2;0;0
"taft";0;46;0
"tag";150;0;188
"tahiri";0;55;0
"taho";0;72;9
"tai";20;0;0
"taib";37;0;0
"taibi";0;4;0
"tail";96;102;0
"tailgat";126;0;0
"tailhunt";0;27;0
"tailor";0;70;78
"tailspin";32;0;0
"taint";8;0;0
"tait";0;2;0
"taiwan";54;0;0
"taj";0;39;0
"takayama";0;1;0
"take";2194;1807;1908
"takeaway";41;13;19
"taken";440;400;123
"takeov";1;0;0
"taker";7;0;0
"talaga";1;0;0
"talbot";1;0;0
"talchamb";0;0;2
"tale";141;141;17
"talent";148;122;245
"talib";0;0;1
"taliban";47;28;0
"talk";1162;718;1320
"talk”";21;0;0
"talki";46;0;0
"talkin";0;0;8
"talkingto";0;7;0
"talkn";0;0;53
"tall";45;90;58
"talladega";0;0;25
"tallest";23;0;0
"talli";0;19;0
"tallon";0;43;0
"tamal";0;0;59
"tamarack";0;31;0
"tamer";0;42;0
"tami";0;0;2
"tamil";28;0;0
"tamm";0;0;23
"tammani";25;30;0
"tammi";0;1;0
"tampa";0;177;99
"tamper";0;13;0
"tampon";0;0;34
"tan";40;15;127
"tanaist";4;0;0
"tang";33;42;0
"tangi";0;27;0
"tangibl";33;0;0
"tangl";6;0;0
"tango";37;3;0
"tangram";66;0;0
"tank";78;122;85
"tanker";14;0;0
"tanlangwidg";10;0;0
"tannehil";0;31;0
"tanqu";0;84;0
"tantamount";0;2;0
"tantrum";0;0;50
"tanzania";0;11;0
"taoiseach";4;0;0
"tap";83;88;61
"tapa";0;34;47
"tapdanc";3;0;0
"tape";302;94;11
"taper";13;0;0
"tapestri";0;2;0
"tapia";0;0;23
"tapioca";3;0;0
"tar";34;11;0
"tara";62;27;0
"tarek";0;25;0
"target";328;218;130
"tari";34;0;0
"tarik";0;39;0
"tarnish";0;37;0
"tarot";11;0;70
"tarpley";0;12;0
"tarsier";75;0;0
"tart";47;1;0
"tartin";0;0;158
"task";132;94;57
"taskforc";0;0;72
"tasmania";16;0;0
"tast";321;210;65
"tasteofmadison";0;0;44
"taster";0;0;16
"tastey";0;0;68
"tasti";31;0;35
"tat";0;0;7
"tat”";11;0;0
"tatin";0;1;0
"tattoo";22;141;54
"tatum";0;98;26
"tau";0;24;0
"taught";85;18;59
"taunt";18;0;0
"taurin";0;6;0
"taurus";0;0;47
"tavelyn";0;32;0
"tavern";0;37;0
"tax";378;910;38
"taxa";0;0;58
"taxabl";0;3;0
"taxandspend";33;0;0
"taxat";0;12;0
"taxcal";0;0;46
"taxfre";43;0;0
"taxi";32;0;2
"taxpay";68;97;22
"taxpayer’";22;0;0
"taxpayerback";0;51;0
"tay";0;78;0
"tayeb";0;25;0
"taylor";42;121;64
"taza";38;0;0
"tbbbh";0;0;18
"tbs";0;0;57
"tbsp";2;0;0
"tcm";0;0;25
"tdd";8;0;0
"tdscdma";26;0;0
"tea";65;50;69
"teach";208;102;55
"teacher";423;230;254
"teacup";2;0;0
"teal";0;0;66
"teall";2;0;0
"team";605;2044;1304
"team’";21;0;0
"teambest";0;19;0
"teamfresh";0;0;59
"teammat";0;104;29
"teamst";0;7;0
"teamster";0;0;56
"tear";261;38;2
"teari";0;0;63
"teas";0;0;12
"teaser";0;0;12
"teaspoon";43;16;0
"tebb";0;1;0
"tebow";0;6;128
"tebowgottradedfor";0;0;63
"tecc";0;11;0
"tech";9;60;93
"tech’";4;0;0
"techbookidea";0;0;47
"techi";0;15;0
"technic";45;0;0
"technician";0;40;0
"techniqu";115;76;0
"techno";0;0;15
"technolog";176;236;66
"technologyfocus";0;8;0
"techsmh";0;0;33
"ted";34;133;0
"teddi";0;38;0
"tedious";0;0;2
"tee";52;67;0
"teem";0;1;0
"teen";30;46;172
"teenag";186;151;86
"teensyweensi";4;0;0
"teepe";0;1;0
"teeth";123;46;0
"teh";23;0;0
"teha";0;0;7
"tehran";0;34;0
"teja";0;0;2
"telecom";2;0;39
"telecommun";26;0;0
"telegram";2;0;0
"telegraphi";37;0;0
"telepathi";2;0;0
"telephon";2;4;0
"telephone”";13;0;0
"telephonereport";0;18;0
"teleport";0;0;39
"telesa";7;0;0
"teletubbi";35;0;0
"televis";65;196;0
"tell";904;272;1250
"tellallyourfriend";0;0;6
"telli";17;0;0
"temp";0;24;0
"tempah";7;0;0
"temper";24;16;0
"temperatur";131;92;68
"tempest";2;0;0
"tempestu";0;41;0
"templ";55;9;0
"templat";44;0;124
"tempo";19;0;0
"tempor";2;0;0
"temporari";52;35;58
"temporarili";0;29;61
"tempt";25;16;0
"temptat";17;5;0
"ten";185;191;195
"tenant";0;78;0
"tenat";0;0;1
"tend";202;138;179
"tendenc";119;0;0
"tender";84;43;0
"tendi";0;0;14
"tendin";0;0;12
"tendril";6;0;0
"tengah";37;0;0
"tengku";80;0;0
"tengo";0;0;1
"tenn";0;1;0
"tennant";0;49;0
"tennesse";57;56;3
"tenni";0;44;0
"tens";0;35;0
"tension";0;36;1
"tensquar";32;0;0
"tent";46;11;0
"tentacl";0;0;9
"tentat";20;3;0
"tenth";0;41;0
"tentpol";0;7;0
"tenur";11;0;0
"tequila";0;30;46
"terabyt";0;30;0
"teresa";0;36;0
"terin";0;35;0
"terj";0;17;0
"term";354;440;131
"termin";1;113;0
"termit";18;0;0
"terr";4;0;0
"terrac";33;0;0
"terrain";38;3;0
"terranc";0;0;43
"terrapin";0;0;7
"terrel";0;36;0
"terrenc";39;32;0
"terrestra";7;0;0
"terri";5;2;12
"terrial";19;0;0
"terribl";206;126;58
"terrible”";34;0;0
"terrier";0;35;0
"terrif";12;47;16
"terrifi";8;0;0
"terrific”";0;37;0
"territori";86;57;0
"terror";86;2;5
"terror”";5;0;0
"terroris";17;0;0
"terrorist";62;30;0
"tertiary�it";14;0;0
"terzo";0;17;0
"test";317;579;284
"testament";23;1;20
"tester";38;0;0
"testerman";0;27;0
"testermansptimescom";0;27;0
"testexam";4;0;0
"testifi";7;126;0
"testimoni";62;142;38
"testosteron";0;1;0
"teta";0;3;0
"tevy";3;0;0
"tevye’";3;0;0
"tewskburi";0;26;0
"texa";11;272;437
"texan";42;56;7
"texasrang";0;0;41
"text";156;203;499
"textbook";0;0;59
"textbooklov";0;0;47
"textil";84;0;47
"textmat";0;0;8
"textur";42;26;0
"tfo";0;0;33
"tge";0;0;58
"tgfs";2;0;0
"tha";0;22;126
"thai";0;44;0
"thailand";57;45;0
"thamar";0;13;0
"thame";1;0;0
"than";2461;2458;1637
"thandi";16;0;0
"thanh";0;39;0
"thank";829;340;6738
"thanker";0;25;0
"thanksgiv";117;59;337
"tharp";0;27;0
"that";24105;18926;13064
"that�";0;35;0
"that”";27;27;0
"that’";461;0;4
"that�watch";30;0;0
"thatawkwardmo";0;0;14
"thatd";0;0;47
"thati";0;0;1
"thatll";0;0;63
"thatswhatimtalkingabout";0;0;9
"thaw";24;0;0
"the";90197;99944;47464
"theater";65;135;47
"theatr";58;61;75
"theatric";6;45;0
"thebeach";0;0;5
"thebestthinginlifei";0;0;22
"thediffer";132;0;0
"theft";141;120;0
"thehungergam";0;0;1
"their";3972;5289;1763
"theistic";39;0;0
"theloni";3;0;0
"thelook";3;0;0
"thelton";0;2;0
"them";3764;1979;1890
"them�";0;93;0
"them”";27;21;0
"themat";24;0;0
"thematrix";0;0;42
"theme";250;114;143
"themepark";0;42;0
"theminclud";0;0;50
"themirag";0;0;64
"themposs";44;0;0
"themselv";463;315;183
"then";3189;1655;1255
"thenassemblymen";0;27;0
"thenlat";0;0;70
"thenmozhi";14;0;0
"thennew";0;1;0
"thenohio";0;10;0
"thenrep";0;2;0
"theo";0;0;41
"theodor";0;34;0
"theoffic";0;0;28
"theologian";34;0;0
"theorem";20;0;0
"theoret";43;0;0
"theori";77;0;103
"theoris";8;0;0
"theorist";4;0;0
"thepraisableshow";0;0;38
"theprestig";0;0;32
"thepurplebroomwordpresscom";37;0;0
"therapi";32;11;5
"therapist";38;6;71
"there";5136;3849;3401
"there”";2;28;0
"there’";337;0;2
"there’d";1;0;0
"therebi";32;4;0
"therefor";165;37;0
"thereof";34;0;0
"theresa";0;74;0
"these";2738;604;619
"these”";30;0;0
"thespian";0;1;0
"thethingi";0;0;4
"they";7005;5124;3687
"they�d";0;35;0
"they’d";58;0;0
"they’ll";27;0;0
"they’r";172;0;0
"they’v";52;0;0
"theyd";0;69;191
"theyll";66;107;77
"theyr";227;420;366
"theyv";46;172;146
"thi";1;0;0
"thibault";12;0;0
"thick";71;48;7
"thicker";42;10;0
"thickest";6;0;0
"thickish";0;0;4
"thickskin";36;0;0
"thief";6;0;21
"thietj";0;26;0
"thiev";0;38;0
"thigh";21;0;39
"thimbl";9;0;0
"thime";0;2;0
"thin";23;61;52
"thing";3266;1187;2350
"thing”";28;0;0
"thingamajig";45;0;0
"thingi";0;0;76
"thingsthatiwanttohappen";0;0;23
"thingsthatmakemesmil";0;0;20
"think";2655;1745;3219
"thinkin";0;0;51
"thinking”";15;0;0
"thinner";0;36;0
"third";273;699;72
"thirdbas";0;3;0
"thirdbut";0;0;9
"thirdgrad";0;5;0
"thirdparti";0;10;0
"thirdplac";0;22;0
"thirdseed";0;10;0
"thirst";0;0;26
"thirteen";39;0;0
"thirteenth";22;0;0
"thirti";11;2;0
"this";12960;6081;8006
"this—actu";15;0;0
"this”";5;0;0
"thissummerimtryna";0;0;23
"thistl";0;2;0
"thnks";0;0;53
"thnx";0;0;11
"tho";1;0;257
"thogotta";0;0;15
"thol";0;0;1
"thole";0;0;10
"thoma";53;235;136
"thome";0;0;49
"thommen";34;0;0
"thompson";11;186;0
"thor";0;8;15
"thord";1;0;0
"thoreau";0;0;4
"thorn";44;0;9
"thornbridg";7;0;0
"thornton";0;84;0
"thorough";90;74;0
"thoroughlyreason";0;0;1
"those";1954;1385;1261
"thotalangagrandpass";14;0;0
"thoth";11;0;0
